ID_Falla,Machine Name,EQ Type,Shift,Cluster
2887,FRANCIA,IMM,1st,A
2888,FRANCIA,IMM,2nd,A
2889,FRANCIA,IMM,2nd,A
2890,FRANCIA,IMM,2nd,A
2891,FRANCIA,IMM,3rd,A
2892,FRANCIA,IMM,3rd,A
2893,FRANCIA,Feeder,2nd,A
2894,FRANCIA,IMM,1st,A
2895,FRANCIA,IMM,3rd,A
2896,FRANCIA,IMM,2nd,A
2897,FRANCIA,Robot,2nd,A
2898,FRANCIA,Secador,2nd,A
2899,FRANCIA,IMM,2nd,A
2900,FRANCIA,IMM,3rd,A
2901,FRANCIA,Robot,1st,A
2902,FRANCIA,IMM,2nd,A
2903,FRANCIA,Robot,1st,A
2904,FRANCIA,IMM,2nd,A
2905,FRANCIA,Secador,3rd,A
2906,FRANCIA,Robot,3rd,A
2907,FRANCIA,IMM,3rd,A
2908,FRANCIA,IMM,2nd,A
2909,FRANCIA,IMM,3rd,A
2910,FRANCIA,Robot,3rd,A
2911,FRANCIA,IMM,2nd,A
2912,FRANCIA,IMM,3rd,A
2913,FRANCIA,IMM,1st,A
2914,FRANCIA,IMM,1st,A
2915,FRANCIA,IMM,2nd,A
2916,FRANCIA,IMM,3rd,A
2917,FRANCIA,IMM,1st,A
2918,FRANCIA,IMM,2nd,A
2919,FRANCIA,IMM,2nd,A
2920,FRANCIA,IMM,3rd,A
2921,FRANCIA,IMM,2nd,A
2922,FRANCIA,IMM,2nd,A
2923,FRANCIA,IMM,1st,A
2924,FRANCIA,IMM,3rd,A
2925,FRANCIA,Secador,3rd,A
2926,FRANCIA,IMM,2nd,A
2927,FRANCIA,IMM,2nd,A
2928,FRANCIA,IMM,3rd,A
2929,FRANCIA,Robot,3rd,A
2930,FRANCIA,Termoregulador,3rd,A
2931,FRANCIA,IMM,2nd,A
2932,FRANCIA,IMM,2nd,A
2933,FRANCIA,IMM,3rd,A
2934,FRANCIA,IMM,1st,A
2935,FRANCIA,IMM,1st,A
2936,FRANCIA,IMM,1st,A
2937,FRANCIA,IMM,3rd,A
2938,FRANCIA,Robot,2nd,A
2939,FRANCIA,IMM,2nd,A
2940,FRANCIA,IMM,2nd,A
2941,FRANCIA,Robot,2nd,A
2942,FRANCIA,IMM,3rd,A
2943,FRANCIA,Termoregulador,3rd,A
2944,FRANCIA,Feeder,3rd,A
2945,FRANCIA,IMM,3rd,A
2946,FRANCIA,IMM,2nd,A
2947,FRANCIA,Cargador,2nd,A
2948,FRANCIA,IMM,3rd,A
2949,FRANCIA,IMM,3rd,A
2950,FRANCIA,IMM,3rd,A
2951,FRANCIA,IMM,2nd,A
2952,FRANCIA,IMM,3rd,A
2953,FRANCIA,IMM,3rd,A
2954,FRANCIA,IMM,2nd,A
2955,FRANCIA,IMM,2nd,A
2956,FRANCIA,IMM,2nd,A
2957,FRANCIA,IMM,2nd,A
2958,FRANCIA,Secador,2nd,A
2959,FRANCIA,IMM,2nd,A
2960,FRANCIA,Robot,2nd,A
2961,FRANCIA,IMM,3rd,A
2962,FRANCIA,IMM,1st,A
2963,FRANCIA,IMM,1st,A
2964,FRANCIA,IMM,1st,A
2965,FRANCIA,IMM,2nd,A
2966,FRANCIA,IMM,2nd,A
2967,FRANCIA,IMM,2nd,A
2968,FRANCIA,IMM,1st,A
2969,FRANCIA,IMM,1st,A
2970,FRANCIA,IMM,1st,A
2971,FRANCIA,IMM,2nd,A
2972,FRANCIA,Robot,1st,A
2973,FRANCIA,IMM,1st,A
2974,FRANCIA,IMM,3rd,A
2975,FRANCIA,IMM,2nd,A
2976,FRANCIA,IMM,3rd,A
2977,FRANCIA,IMM,2nd,A
2978,FRANCIA,IMM,2nd,A
2979,FRANCIA,IMM,2nd,A
2980,FRANCIA,IMM,3rd,A
2981,FRANCIA,IMM,3rd,A
2982,FRANCIA,IMM,3rd,A
2983,FRANCIA,IMM,3rd,A
2984,FRANCIA,IMM,2nd,A
2985,FRANCIA,IMM,2nd,A
2986,FRANCIA,IMM,1st,A
2987,FRANCIA,IMM,1st,A
2988,FRANCIA,IMM,1st,A
2989,FRANCIA,Robot,1st,A
2990,FRANCIA,IMM,1st,A
2991,FRANCIA,Cargador,3rd,A
2992,FRANCIA,IMM,2nd,A
2993,FRANCIA,IMM,1st,A
2994,FRANCIA,IMM,1st,A
2995,FRANCIA,IMM,1st,A
2996,FRANCIA,IMM,1st,A
2997,FRANCIA,IMM,1st,A
2998,FRANCIA,Termoregulador,2nd,A
2999,FRANCIA,IMM,1st,A
3000,FRANCIA,IMM,3rd,A
3001,FRANCIA,IMM,1st,A
3002,FRANCIA,IMM,1st,A
3003,FRANCIA,IMM,1st,A
3004,FRANCIA,IMM,3rd,A
3005,FRANCIA,robot,2nd,A
3006,FRANCIA,IMM,3rd,A
3007,FRANCIA,IMM,2nd,A
3008,FRANCIA,IMM,1st,A
3009,FRANCIA,IMM,2nd,A
3010,FRANCIA,Robot,1st,A
3011,FRANCIA,Robot,2nd,A
3012,GALAXIA,IMM,2nd,C
3013,GALAXIA,IMM,1st,C
3014,GALAXIA,Robot,3rd,C
3015,GALAXIA,IMM,2nd,C
3016,GALAXIA,IMM,1st,C
3017,GALAXIA,IMM,3rd,C
3018,GALAXIA,Robot,1st,C
3019,GALAXIA,IMM,3rd,C
3020,GALAXIA,Robot,3rd,C
3021,GALAXIA,IMM,3rd,C
3022,GALAXIA,IMM,3rd,C
3023,GALAXIA,IMM,3rd,C
3024,GALAXIA,IMM,2nd,C
3025,GALAXIA,IMM,3rd,C
3026,GALAXIA,IMM,1st,C
3027,GALAXIA,IMM,1st,C
3028,GALAXIA,IMM,3rd,C
3029,GALAXIA,IMM,3rd,C
3030,GALAXIA,IMM,3rd,C
3031,GALAXIA,IMM,3rd,C
3032,GALAXIA,IMM,3rd,C
3033,GALAXIA,Robot,3rd,C
3034,GALAXIA,Robot,2nd,C
3035,GALAXIA,IMM,2nd,C
3036,GALAXIA,IMM,2nd,C
3037,GALAXIA,Thermo,2nd,C
3038,GALAXIA,Robot,2nd,C
3039,GALAXIA,Robot,1st,C
3040,GALAXIA,Robot,2nd,C
3041,GALAXIA,Security Cage,3rd,C
3042,GALAXIA,IMM,3rd,C
3043,GALAXIA,IMM,1st,C
3044,GALAXIA,Robot,1st,C
3045,GALAXIA,IMM,3rd,C
3046,GALAXIA,IMM,3rd,C
3047,GALAXIA,IMM,2nd,C
3048,GALAXIA,IMM,1st,C
3049,GALAXIA,Robot,1st,C
3050,GALAXIA,Fixture,2nd,C
3051,GALAXIA,IMM,2nd,C
3052,GALAXIA,Robot,2nd,C
3053,GALAXIA,Feeder,2nd,C
3054,GALAXIA,Termoregulador,1st,C
3055,GALAXIA,IMM,2nd,C
3056,GALAXIA,IMM,2nd,C
3057,GALAXIA,IMM,3rd,C
3058,GALAXIA,IMM,2nd,C
3059,GALAXIA,Controlador,1st,C
3060,GALAXIA,IMM,1st,C
3061,GALAXIA,Robot,1st,C
3062,GALAXIA,Termoregulador,1st,C
3063,GALAXIA,IMM,1st,C
3064,GALAXIA,Secador,2nd,C
3065,GALAXIA,Termoregulador,2nd,C
3066,GIRASOLES,Secador,3rd,D
3067,GIRASOLES,IMM,2nd,D
3068,GIRASOLES,Secador,3rd,D
3069,GIRASOLES,Secador,1st,D
3070,GIRASOLES,Secador,1st,D
3071,GIRASOLES,IMM,1st,D
3072,GIRASOLES,Robot,2nd,D
3073,GIRASOLES,Controlador,3rd,D
3074,GRULLA,Termoregulador,1st,C
3075,GRULLA,IMM,2nd,C
3076,GRULLA,IMM,2nd,C
3077,GRULLA,Robot,3rd,C
3078,GRULLA,Cargador,2nd,C
3079,GRULLA,Cargador,1st,C
3080,GRULLA,IMM,3rd,C
3081,GRULLA,IMM,3rd,C
3082,GRULLA,Robot,1st,C
3083,GRULLA,IMM,1st,C
3084,GRULLA,Termoregulador,1st,C
3085,GRULLA,IMM,2nd,C
3086,GRULLA,IMM,1st,C
3087,GRULLA,IMM,1st,C
3088,GRULLA,Cargador,3rd,C
3089,GRULLA,Secador,1st,C
3090,GRULLA,IMM,1st,C
3091,GRULLA,IMM,2nd,C
3092,GRULLA,IMM,2nd,C
3093,GRULLA,IMM,1st,C
3094,GRULLA,IMM,2nd,C
3095,GRULLA,Robot,1st,C
3096,GRULLA,IMM,2nd,C
3097,GRULLA,IMM,2nd,C
3098,GRULLA,IMM,1st,C
3099,GRULLA,IMM,3rd,C
3100,GRULLA,IMM,3rd,C
3101,GRULLA,IMM,1st,C
3102,GRULLA,IMM,2nd,C
3103,GRULLA,IMM,2nd,C
3104,GRULLA,IMM,2nd,C
3105,GRULLA,IMM,3rd,C
3106,GRULLA,Robot,2nd,C
3107,GRULLA,IMM,2nd,C
3108,GRULLA,Secador,2nd,C
3109,GRULLA,IMM,3rd,C
3110,GRULLA,IMM,1st,C
3111,GRULLA,Robot,1st,C
3112,GRULLA,IMM,2nd,C
3113,GRULLA,Robot,3rd,C
3114,GRULLA,Hot Runner,3rd,C
3115,GRULLA,Fixture,3rd,C
3116,GRULLA,IMM,3rd,C
3117,GUADALAJARA,IMM,1st,D
3118,GUADALAJARA,IMM,1st,D
3119,GUADALAJARA,IMM,1st,D
3120,GUADALAJARA,IMM,1st,D
3121,GUADALAJARA,IMM,1st,D
3122,GUADALAJARA,IMM,1st,D
3123,GUADALAJARA,Cargador,2nd,D
3124,GUADALAJARA,IMM,3rd,D
3125,GUADALAJARA,IMM,2nd,D
3126,GUADALAJARA,IMM,2nd,D
3127,GUADALAJARA,IMM,1st,D
3128,GUADALAJARA,IMM,2nd,D
3129,GUADALAJARA,IMM,1st,D
3130,GUADALAJARA,IMM,3rd,D
3131,GUADALAJARA,IMM,2nd,D
3132,GUADALAJARA,IMM,2nd,D
3133,GUADALAJARA,IMM,2nd,D
3134,GUADALAJARA,IMM,2nd,D
3135,GUADALAJARA,IMM,1st,D
3136,GUADALAJARA,IMM,3rd,D
3137,GUADALAJARA,Cargador,1st,D
3138,GUADALAJARA,IMM,1st,D
3139,GUADALAJARA,IMM,3rd,D
3140,GUADALAJARA,IMM,1st,D
3141,GUADALAJARA,IMM,1st,D
3142,GUADALAJARA,IMM,2nd,D
3143,GUADALAJARA,Secador,2nd,D
3144,GUADALAJARA,IMM,1st,D
3145,GUADALAJARA,Robot,3rd,D
3146,GUADALAJARA,Robot,2nd,D
3147,GUADALAJARA,Robot,2nd,D
3148,GUADALAJARA,IMM,3rd,D
3149,GUADALAJARA,IMM,3rd,D
3150,GUADALAJARA,Fixture,1st,D
3151,GUADALAJARA,Robot,2nd,D
3152,GUADALAJARA,IMM,3rd,D
3153,GUADALAJARA,IMM,1st,D
3154,GUADALAJARA,Cargador,1st,D
3155,GUADALAJARA,IMM,1st,D
3156,GUADALAJARA,IMM,3rd,D
3157,GUADALAJARA,Robot,1st,D
3158,GUADALAJARA,IMM,1st,D
3159,GUADALAJARA,IMM,1st,D
3160,GUADALAJARA,IMM,3rd,D
3161,GUADALAJARA,Secador,2nd,D
3162,GUADALAJARA,IMM,2nd,D
3163,GUADALAJARA,Secador,2nd,D
3164,GUADALAJARA,IMM,2nd,D
3165,GUADALAJARA,IMM,1st,D
3166,GUADALAJARA,IMM,2nd,D
3167,GUADALAJARA,Cargador,1st,D
3168,GUADALAJARA,IMM,3rd,D
3169,GUADALAJARA,Cargador,3rd,D
3170,GUADALAJARA,Cargador,2nd,D
3171,GUADALAJARA,Secador,3rd,D
3172,GUADALAJARA,Secador,3rd,D
3173,GUADALAJARA,IMM,3rd,D
3174,GUADALAJARA,Secador,2nd,D
3175,GUADALAJARA,Secador,2nd,D
3176,GUADALAJARA,Termoregulador,2nd,D
3177,GUADALAJARA,Blender,2nd,D
3178,GUADALAJARA,IMM,2nd,D
3179,GUADALAJARA,IMM,1st,D
3180,GUADALAJARA,IMM,3rd,D
3181,GUADALAJARA,IMM,1st,D
3182,GUADALAJARA,IMM,1st,D
3183,GUADALAJARA,IMM,2nd,D
3184,GUADALAJARA,Robot,2nd,D
3185,GUADALAJARA,Blender,2nd,D
3186,GUADALAJARA,IMM,2nd,D
3187,GUADALAJARA,IMM,2nd,D
3188,GUADALAJARA,IMM,2nd,D
3189,GUADALAJARA,IMM,2nd,D
3190,GUADALAJARA,IMM,2nd,D
3191,GUERRERO,IMM,2nd,C
3192,GUERRERO,IMM,3rd,C
3193,GUERRERO,IMM,1st,C
3194,GUERRERO,IMM,3rd,C
3195,GUERRERO,IMM,1st,C
3196,GUERRERO,IMM,2nd,C
3197,GUERRERO,IMM,1st,C
3198,GUERRERO,IMM,1st,C
3199,GUERRERO,IMM,1st,C
3200,GUERRERO,IMM,2nd,C
3201,GUERRERO,Cargador,3rd,C
3202,GUERRERO,Robot,1st,C
3203,GUERRERO,Robot,2nd,C
3204,GUERRERO,Robot,1st,C
3205,GUERRERO,IMM,1st,C
3206,GUERRERO,Robot,3rd,C
3207,GUERRERO,Robot,1st,C
3208,GUERRERO,IMM,1st,C
3209,GUERRERO,IMM,3rd,C
3210,GUERRERO,Robot,2nd,C
3211,GUERRERO,Robot,3rd,C
3212,GUERRERO,Robot,3rd,C
3213,GUERRERO,Robot,3rd,C
3214,GUERRERO,IMM,2nd,C
3215,GUERRERO,IMM,2nd,C
3216,GUERRERO,IMM,2nd,C
3217,GUERRERO,IMM,1st,C
3218,GUERRERO,Blender,1st,C
3219,GUERRERO,Blender,1st,C
3220,GUERRERO,Blender,1st,C
3221,GUERRERO,IMM,1st,C
3222,GUERRERO,Cargador,3rd,C
3223,GUERRERO,Controlador,1st,C
3224,GUERRERO,IMM,1st,C
3225,GUERRERO,Fixture,1st,C
3226,GUERRERO,Controlador,1st,C
3227,GUERRERO,Blender,1st,C
3228,GUERRERO,Blender,3rd,C
3229,GUERRERO,Blender,1st,C
3230,GUERRERO,Fixture,1st,C
3231,GUERRERO,Blender,2nd,C
3232,GUERRERO,IMM,3rd,C
3233,GUERRERO,IMM,2nd,C
3234,GUERRERO,Cargador,3rd,C
3235,GUERRERO,Cargador,1st,C
3236,GUERRERO,Termoregulador,3rd,C
3237,GUERRERO,Fixture,1st,C
3238,GUERRERO,Blender,2nd,C
3239,HIDALGO,IMM,2nd,D
3240,HIDALGO,IMM,2nd,D
3241,HIDALGO,Cargador,1st,D
3242,HIDALGO,Blender,2nd,D
3243,HIDALGO,Blender,1st,D
3244,HIDALGO,IMM,1st,D
3245,HIDALGO,Fixture,2nd,D
3246,HIDALGO,IMM,3rd,D
3247,HIDALGO,Blender,2nd,D
3248,HIDALGO,IMM,2nd,D
3249,HIDALGO,Secador,2nd,D
3250,HIDALGO,Cargador,1st,D
3251,HIDALGO,Cargador,2nd,D
3252,HIDALGO,Blender,2nd,D
3253,HIDALGO,Blender,2nd,D
3254,HIDALGO,IMM,2nd,D
3255,HIDALGO,IMM,3rd,D
3256,HIDALGO,IMM,2nd,D
3257,HIDALGO,Blender,2nd,D
3258,HIDALGO,Blender,2nd,D
3259,HIDALGO,IMM,2nd,D
3260,HIDALGO,IMM,2nd,D
3261,HIDALGO,IMM,2nd,D
3262,HUANG TIAN,Blender,2nd,C
3263,HUANG TIAN,Andom,1st,C
3264,HUANG TIAN,Blender,2nd,C
3265,HUANG TIAN,IMM,3rd,C
3266,HUANG TIAN,Cargador,1st,C
3267,HUANG TIAN,IMM,3rd,C
3268,HUANG TIAN,IMM,3rd,C
3269,HUANG TIAN,Fixture,3rd,C
3270,HUANG TIAN,Cargador,3rd,C
3271,HUANG TIAN,IMM,1st,C
3272,HUANG TIAN,IMM,1st,C
3273,HUANG TIAN,IMM,3rd,C
3274,HUANG TIAN,IMM,1st,C
3275,HUANG TIAN,IMM,3rd,C
3276,HUANG TIAN,IMM,1st,C
3277,HUANG TIAN,Robot,1st,C
3278,HUANG TIAN,Robot,3rd,C
3279,HUANG TIAN,Robot,1st,C
3280,HUANG TIAN,Robot,1st,C
3281,HUANG TIAN,IMM,2nd,C
3282,HUANG TIAN,Secador,1st,C
3283,HUANG TIAN,Cargador,1st,C
3284,HUANG TIAN,Cargador,2nd,C
3285,HUANG TIAN,IMM,2nd,C
3286,HUANG TIAN,Robot,3rd,C
3287,HUANG TIAN,Robot,3rd,C
3288,HUANG TIAN,Robot,1st,C
3289,HUANG TIAN,IMM,3rd,C
3290,HUANG TIAN,Secador,3rd,C
3291,HUANG TIAN,IMM,2nd,C
3292,HUANG TIAN,IMM,2nd,C
3293,HUANG TIAN,IMM,2nd,C
3294,HUANG TIAN,IMM,2nd,C
3295,HUANG TIAN,Cargador,2nd,C
3296,HUANG TIAN,IMM,2nd,C
3297,HUANG TIAN,IMM,3rd,C
3298,HUANG TIAN,IMM,3rd,C
3299,HUANG TIAN,IMM,3rd,C
3300,HUANG TIAN,Robot,1st,C
3301,HUANG TIAN,IMM,1st,C
3302,HUANG TIAN,Robot,2nd,C
3303,HUANG TIAN,IMM,2nd,C
3304,HUANG TIAN,IMM,2nd,C
3305,HUANG TIAN,IMM,2nd,C
3306,HUANG TIAN,IMM,2nd,C
3307,HUANG TIAN,Robot,3rd,C
3308,HUANG TIAN,IMM,1st,C
3309,HUANG TIAN,Robot,3rd,C
3310,HUANG TIAN,Robot,1st,C
3311,HUANG TIAN,IMM,1st,C
3312,HUANG TIAN,IMM,1st,C
3313,HUANG TIAN,IMM,2nd,C
3314,HUANG TIAN,Feeder,2nd,C
3315,HUANG TIAN,Cargador,3rd,C
3316,HUANG TIAN,IMM,2nd,C
3317,HUANG TIAN,Robot,1st,C
3318,HUANG TIAN,IMM,3rd,C
3319,HUANG TIAN,IMM,3rd,C
3320,HUANG TIAN,Robot,1st,C
3321,HUANG TIAN,IMM,3rd,C
3322,HUANG TIAN,IMM,3rd,C
3323,HUANG TIAN,Robot,1st,C
3324,HUANG TIAN,Secador,2nd,C
3325,HUANG TIAN,IMM,2nd,C
3326,HUANG TIAN,Robot,2nd,C
3327,HUANG TIAN,IMM,3rd,C
3328,HUANG TIAN,Cargador,3rd,C
3329,HUANG TIAN,IMM,3rd,C
3330,HUANG TIAN,IMM,3rd,C
3331,HUANG TIAN,IMM,1st,C
3332,HUANG TIAN,IMM,2nd,C
3333,HUANG TIAN,Robot,2nd,C
3334,HUANG TIAN,IMM,1st,C
3335,HUANG TIAN,Cargador,2nd,C
3336,HUANG TIAN,Termoregulador,3rd,C
3337,HUANG TIAN,IMM,1st,C
3338,HUANG TIAN,Robot,2nd,C
3339,HUANG TIAN,Cargador,2nd,C
3340,HUANG TIAN,IMM,3rd,C
3341,HUANG TIAN,Cargador,1st,C
3342,HUANG TIAN,Cargador,1st,C
3343,HUANG TIAN,IMM,3rd,C
3344,HUANG TIAN,IMM,3rd,C
3345,HUANG TIAN,IMM,1st,C
3346,HUANG TIAN,IMM,1st,C
3347,HUANG TIAN,IMM,1st,C
3348,HUANG TIAN,IMM,1st,C
3349,HUANG TIAN,IMM,3rd,C
3350,HUANG TIAN,IMM,1st,C
3351,HUANG TIAN,IMM,1st,C
3352,HUANG TIAN,IMM,1st,C
3353,HUANG TIAN,IMM,1st,C
3354,HUANG TIAN,IMM,1st,C
3355,HUANG TIAN,IMM,1st,C
3356,HUANG TIAN,IMM,1st,C
3357,HUANG TIAN,Cargador,2nd,C
3358,HUANG TIAN,IMM,3rd,C
3359,HUANG TIAN,Secador,2nd,C
3360,HUANG TIAN,Robot,2nd,C
3361,HUANG TIAN,Robot,3rd,C
3362,HUANG TIAN,IMM,3rd,C
3363,HUANG TIAN,IMM,1st,C
3364,HUANG TIAN,IMM,1st,C
3365,HUANG TIAN,Feeder,1st,C
3366,HUANG TIAN,IMM,2nd,C
3367,HUANG TIAN,IMM,1st,C
3368,HUANG TIAN,IMM,1st,C
3369,HUANG TIAN,IMM,2nd,C
3370,HUANG TIAN,IMM,2nd,C
3371,HUANG TIAN,IMM,2nd,C
3372,HUANG TIAN,Blender,2nd,C
3373,HUANG TIAN,Blender,2nd,C
3374,HUANG TIAN,IMM,3rd,C
3375,HUANG TIAN,Robot,1st,C
3376,HUANG TIAN,Robot,1st,C
3377,HUANG TIAN,Robot,3rd,C
3378,HUANG TIAN,IMM,3rd,C
3379,HUANG TIAN,IMM,1st,C
3380,HUANG TIAN,Controlador,1st,C
3381,HUANG TIAN,IMM,1st,C
3382,HUANG TIAN,IMM,2nd,C
3383,HUANG TIAN,IMM,2nd,C
3384,HUANG TIAN,Robot,3rd,C
3385,HUANG TIAN,Robot,2nd,C
3386,HUANG TIAN,IMM,2nd,C
3387,HUANG TIAN,IMM,1st,C
3388,HUANG TIAN,Secador,2nd,C
3389,HUANG TIAN,Cargador,2nd,C
3390,HUANG TIAN,IMM,2nd,C
3391,HUANG TIAN,IMM,2nd,C
3392,HULK,IMM,2nd,B
3393,HULK,Robot,3rd,B
3394,HULK,IMM,1st,B
3395,HULK,Robot,1st,B
3396,HULK,Robot,2nd,B
3397,HULK,Robot,1st,B
3398,HULK,Robot,2nd,B
3399,HULK,Robot,3rd,B
3400,HULK,IMM,1st,B
3401,HULK,Robot,3rd,B
3402,HULK,IMM,3rd,B
3403,HULK,Robot,2nd,B
3404,HULK,IMM,1st,B
3405,HULK,Robot,2nd,B
3406,HULK,Robot,3rd,B
3407,HULK,IMM,2nd,B
3408,HULK,IMM,3rd,B
3409,HULK,IMM,3rd,B
3410,HULK,IMM,2nd,B
3411,HULK,Robot,2nd,B
3412,HULK,IMM,3rd,B
3413,HULK,IMM,3rd,B
3414,HULK,IMM,1st,B
3415,HULK,Robot,3rd,B
3416,HULK,Robot,1st,B
3417,HULK,IMM,3rd,B
3418,HULK,IMM,1st,B
3419,HULK,IMM,2nd,B
3420,HULK,IMM,3rd,B
3421,HULK,Termoregulador,2nd,B
3422,HULK,IMM,2nd,B
3423,HULK,Fixture,1st,B
3424,HULK,Robot,2nd,B
3425,HULK,Robot,2nd,B
3426,HULK,IMM,3rd,B
3427,HULK,Robot,1st,B
3428,HULK,Robot,1st,B
3429,HULK,Robot,2nd,B
3430,HULK,IMM,3rd,B
3431,HULK,Robot,3rd,B
3432,HULK,Robot,2nd,B
3433,HULK,Robot,3rd,B
3434,HULK,IMM,2nd,B
3435,HULK,Robot,2nd,B
3436,HULK,IMM,3rd,B
3437,HULK,Robot,3rd,B
3438,HULK,IMM,1st,B
3439,HULK,Robot,2nd,B
3440,HULK,Robot,3rd,B
3441,HULK,Robot,3rd,B
3442,HULK,Robot,3rd,B
3443,INGRATA,Robot,1st,B
3444,INGRATA,Robot,3rd,B
3445,INGRATA,Robot,1st,B
3446,INGRATA,IMM,3rd,B
3447,INGRATA,Robot,1st,B
3448,INGRATA,IMM,3rd,B
3449,INGRATA,IMM,3rd,B
3450,INGRATA,IMM,2nd,B
3451,INGRATA,IMM,2nd,B
3452,INGRATA,Robot,3rd,B
3453,INGRATA,Robot,3rd,B
3454,INGRATA,IMM,1st,B
3455,INGRATA,IMM,3rd,B
3456,INGRATA,Robot,3rd,B
3457,INGRATA,Robot,2nd,B
3458,INGRATA,Robot,2nd,B
3459,INGRATA,Secador,2nd,B
3460,INGRATA,IMM,3rd,B
3461,INGRATA,IMM,3rd,B
3462,INGRATA,Robot,3rd,B
3463,INGRATA,Robot,3rd,B
3464,INGRATA,Termoregulador,1st,B
3465,INGRATA,Robot,2nd,B
3466,INGRATA,Robot,3rd,B
3467,INGRATA,Robot,1st,B
3468,INGRATA,IMM,1st,B
3469,INGRATA,Robot,2nd,B
3470,INGRATA,IMM,2nd,B
3471,INGRATA,IMM,1st,B
3472,INGRATA,Cargador,2nd,B
3473,JALISCO,Robot,3rd,C
3474,JALISCO,Controlador,1st,C
3475,JALISCO,IMM,2nd,C
3476,JALISCO,Termoregulador,1st,C
3477,JALISCO,Feeder,2nd,C
3478,JALISCO,IMM,1st,C
3479,JALISCO,Robot,2nd,C
3480,JALISCO,Feeder,1st,C
3481,JALISCO,IMM,1st,C
3482,JALISCO,IMM,1st,C
3483,JALISCO,Feeder,2nd,C
3484,JALISCO,IMM,3rd,C
3485,JALISCO,Robot,2nd,C
3486,JALISCO,IMM,2nd,C
3487,JALISCO,IMM,1st,C
3488,JALISCO,Cargador,1st,C
3489,JALISCO,IMM,1st,C
3490,JALISCO,IMM,1st,C
3491,JALISCO,IMM,2nd,C
3492,JALISCO,Secador,2nd,C
3493,JALISCO,IMM,2nd,C
3494,JALISCO,IMM,2nd,C
3495,JALISCO,IMM,2nd,C
3496,JALISCO,Robot,3rd,C
3497,JALISCO,Robot,3rd,C
3498,JALISCO,Termoregulador,1st,C
3499,JALISCO,Termoregulador,1st,C
3500,JALISCO,Blender,2nd,C
3501,JALISCO,Robot,3rd,C
3502,JALISCO,Cargador,1st,C
3503,JALISCO,Termoregulador,3rd,C
3504,JALISCO,IMM,1st,C
3505,JALISCO,IMM,1st,C
3506,JALISCO,Cargador,3rd,C
3507,JALISCO,Secador,2nd,C
3508,JALISCO,IMM,1st,C
3509,JALISCO,Robot,1st,C
3510,JALISCO,IMM,2nd,C
3511,JALISCO,Cargador,2nd,C
3512,JALISCO,Feeder,1st,C
3513,JALISCO,IMM,1st,C
3514,JALISCO,Robot,2nd,C
3515,JALISCO,IMM,1st,C
3516,JALISCO,Robot,1st,C
3517,JAMAY,Robot,3rd,B
3518,JAMAY,Termoregulador,1st,B
3519,JAMAY,IMM,1st,B
3520,JAMAY,IMM,1st,B
3521,JAMAY,Secador,3rd,B
3522,JAMAY,Termoregulador,1st,B
3523,JAMAY,IMM,3rd,B
3524,JAMAY,Cargador,2nd,B
3525,JAMAY,IMM,3rd,B
3526,JAMAY,IMM,1st,B
3527,JAMAY,IMM,1st,B
3528,JAMAY,IMM,1st,B
3529,JAMAY,IMM,3rd,B
3530,JAMAY,IMM,3rd,B
3531,JAMAY,Blender,1st,B
3532,JAMAY,IMM,2nd,B
3533,JAMAY,IMM,2nd,B
3534,JAMAY,IMM,2nd,B
3535,JAMAY,IMM,3rd,B
3536,JAMAY,Termoregulador,3rd,B
3537,JAMAY,IMM,3rd,B
3538,JAMAY,Termoregulador,1st,B
3539,JAMAY,IMM,1st,B
3540,JAMAY,Cargador,1st,B
3541,JAMAY,Blender,1st,B
3542,JAMAY,IMM,2nd,B
3543,JAMAY,IMM,1st,B
3544,JAMAY,Cargador,3rd,B
3545,JAMAY,Cargador,3rd,B
3546,JAMAY,Blender,3rd,B
3547,JAMAY,Blender,3rd,B
3548,JAMAY,Cargador,3rd,B
3549,JAMAY,Blender,3rd,B
3550,JAMAY,Secador,2nd,B
3551,JAMAY,Blender,2nd,B
3552,JAMAY,Robot,2nd,B
3553,JAMAY,Blender,2nd,B
3554,JUAREZ,IMM,3rd,B
3555,JUAREZ,IMM,2nd,B
3556,JUAREZ,Blender,2nd,B
3557,JUAREZ,Termoregulador,2nd,B
3558,JUAREZ,IMM,2nd,B
3559,JUAREZ,Cargador,2nd,B
3560,JUAREZ,Robot,2nd,B
3561,JUAREZ,Cargador,2nd,B
3562,JUAREZ,Robot,1st,B
3563,JUAREZ,Cargador,1st,B
3564,JUAREZ,IMM,1st,B
3565,JUAREZ,Cargador,1st,B
3566,JUAREZ,IMM,3rd,B
3567,JUAREZ,IMM,3rd,B
3568,JUAREZ,IMM,2nd,B
3569,JUAREZ,IMM,1st,B
3570,JUAREZ,Termoregulador,1st,B
3571,JUAREZ,IMM,3rd,B
3572,JUAREZ,Blender,1st,B
3573,JUAREZ,IMM,3rd,B
3574,JUAREZ,Blender,3rd,B
3575,JUAREZ,IMM,2nd,B
3576,JUAREZ,Secador,2nd,B
3577,JUAREZ,IMM,2nd,B
3578,JUAREZ,Blender,1st,B
3579,JUAREZ,IMM,1st,B
3580,JUAREZ,IMM,1st,B
3581,JUAREZ,Robot,2nd,B
3582,JUAREZ,IMM,3rd,B
3583,JUAREZ,IMM,3rd,B
